,TransactionID,AccountID,TransactionType,Amount,TransactionDate,Season
8718,8719,3631,Payment,2017.6,12/17/2023,Winter
8719,8720,4488,Payment,6373.38,6/10/2024,Summer
8720,8721,4690,Withdrawal,4826.71,10/23/2024,Fall
8721,8722,2462,Withdrawal,3229.86,8/24/2022,Summer
8722,8723,1689,Withdrawal,5850.32,3/27/2024,Spring
8723,8724,3986,Transfer,9817.87,2/24/2024,Winter
8724,8725,982,Transfer,9508.75,1/3/2023,Winter
8725,8726,481,Deposit,5828.6,2/23/2025,Winter
8726,8727,1963,Withdrawal,3460.75,8/6/2024,Summer
8727,8728,3245,Payment,8541.98,6/11/2024,Summer
8728,8729,886,Deposit,9124.36,5/13/2022,Spring
8729,8730,3437,Deposit,313.76,2/5/2023,Winter
8730,8731,233,Deposit,8408.82,6/21/2023,Summer
8731,8732,1002,Withdrawal,21.55,10/21/2024,Fall
8732,8733,4961,Transfer,6848.75,4/8/2024,Spring
8733,8734,4831,Transfer,527.65,9/10/2022,Fall
8734,8735,1036,Withdrawal,8926.02,11/30/2023,Fall
8735,8736,581,Payment,4166.25,12/8/2023,Winter
8736,8737,2983,Deposit,3672.78,11/1/2022,Fall
8737,8738,4157,Transfer,9727.02,6/6/2022,Summer
8738,8739,2185,Transfer,8724.09,10/15/2023,Fall
8739,8740,1094,Transfer,2946.51,5/7/2024,Spring
8740,8741,4748,Payment,5964.51,6/9/2024,Summer
8741,8742,2851,Withdrawal,7763.67,5/13/2023,Spring
8742,8743,2859,Deposit,9915.08,3/19/2024,Spring
8743,8744,3644,Withdrawal,9738.04,5/5/2023,Spring
8744,8745,2357,Payment,4101.47,6/6/2024,Summer
8745,8746,1040,Payment,9824.31,7/7/2024,Summer
8746,8747,3166,Withdrawal,6393.89,7/8/2022,Summer
8747,8748,3089,Withdrawal,2686.08,4/6/2025,Spring
8748,8749,3207,Withdrawal,8537.45,3/21/2024,Spring
8749,8750,2823,Payment,3088.67,7/20/2023,Summer
8750,8751,419,Transfer,8593.81,5/25/2022,Spring
8751,8752,3003,Transfer,6951.11,10/8/2022,Fall
8752,8753,287,Payment,3184.68,2/18/2023,Winter
8753,8754,1064,Transfer,8824.33,2/21/2025,Winter
8754,8755,3466,Payment,6473.79,2/22/2025,Winter
8755,8756,3273,Deposit,5642.25,6/12/2024,Summer
8756,8757,1045,Transfer,3198.12,1/9/2025,Winter
8757,8758,1381,Payment,3982.94,10/4/2022,Fall
8758,8759,1582,Payment,565.8,10/16/2023,Fall
8759,8760,4493,Payment,7658.62,6/21/2024,Summer
8760,8761,2994,Payment,7321.38,9/22/2022,Fall
8761,8762,3141,Deposit,8815.49,3/23/2023,Spring
8762,8763,3011,Payment,8740.77,6/23/2023,Summer
8763,8764,3674,Payment,8119.38,12/13/2023,Winter
8764,8765,878,Payment,7846.18,3/4/2023,Spring
8765,8766,3692,Payment,200.76,10/3/2023,Fall
8766,8767,2910,Payment,8807.69,10/15/2022,Fall
8767,8768,3879,Deposit,2133.37,8/14/2023,Summer
8768,8769,3799,Withdrawal,8106.74,5/12/2022,Spring
8769,8770,2168,Deposit,2792.98,12/5/2022,Winter
8770,8771,4126,Withdrawal,8353.14,12/28/2023,Winter
8771,8772,2387,Deposit,2746.97,9/1/2023,Fall
8772,8773,1398,Payment,8539.83,10/5/2022,Fall
8773,8774,3370,Payment,5693.76,6/3/2023,Summer
8774,8775,869,Deposit,6112.73,7/6/2024,Summer
8775,8776,4364,Payment,8841.47,9/6/2024,Fall
8776,8777,390,Deposit,7859.66,9/14/2024,Fall
8777,8778,2659,Payment,2007.25,4/9/2023,Spring
8778,8779,2248,Deposit,3567.02,8/28/2023,Summer
8779,8780,2736,Withdrawal,9090.62,11/15/2022,Fall
8780,8781,4367,Deposit,4774.33,4/18/2024,Spring
8781,8782,1686,Deposit,4050.69,2/23/2025,Winter
8782,8783,1770,Deposit,8528.5,10/19/2023,Fall
8783,8784,429,Withdrawal,2398.7,6/8/2022,Summer
8784,8785,873,Withdrawal,2408.96,5/1/2024,Spring
8785,8786,3966,Payment,3591.01,7/11/2022,Summer
8786,8787,53,Payment,9961.4,9/18/2024,Fall
8787,8788,2254,Payment,7410.51,10/15/2024,Fall
8788,8789,3968,Withdrawal,415.15,4/5/2023,Spring
8789,8790,1446,Deposit,285.47,2/24/2024,Winter
8790,8791,3244,Payment,5715.03,4/29/2023,Spring
8791,8792,511,Deposit,1548.61,12/17/2023,Winter
8792,8793,3211,Transfer,7076.82,12/3/2022,Winter
8793,8794,1607,Deposit,5981.27,9/21/2022,Fall
8794,8795,2821,Deposit,3556.42,6/8/2024,Summer
8795,8796,1856,Withdrawal,8343.55,12/2/2023,Winter
8796,8797,4177,Deposit,4347.44,10/4/2023,Fall
8797,8798,4203,Payment,1383.59,12/9/2024,Winter
8798,8799,190,Withdrawal,8079.15,7/9/2023,Summer
8799,8800,1914,Transfer,781.94,3/16/2024,Spring
8800,8801,2487,Deposit,8210.99,7/23/2024,Summer
8801,8802,4095,Transfer,6149.93,5/17/2023,Spring
8802,8803,4212,Withdrawal,2835.47,4/11/2024,Spring
8803,8804,2047,Deposit,6170.06,8/7/2023,Summer
8804,8805,2832,Payment,4014.02,5/18/2022,Spring
8805,8806,2470,Withdrawal,9008.34,10/5/2023,Fall
8806,8807,4963,Transfer,2390.68,11/9/2024,Fall
8807,8808,1073,Payment,2266.56,3/31/2025,Spring
8808,8809,1206,Transfer,1646.85,2/5/2023,Winter
8809,8810,1454,Transfer,3744.05,10/22/2022,Fall
8810,8811,1440,Deposit,6602.79,10/8/2022,Fall
8811,8812,3335,Deposit,8617.13,7/10/2022,Summer
8812,8813,1698,Deposit,4281.26,6/16/2024,Summer
8813,8814,1133,Transfer,5772.58,5/5/2025,Spring
8814,8815,3634,Transfer,5759.35,12/22/2023,Winter
8815,8816,3622,Deposit,1749.36,11/1/2022,Fall
8816,8817,2952,Deposit,7496.24,10/11/2023,Fall
8817,8818,4429,Withdrawal,4530.64,11/4/2022,Fall
8818,8819,2702,Payment,8276.23,4/29/2024,Spring
8819,8820,3157,Payment,5577.54,12/9/2023,Winter
8820,8821,1727,Deposit,5336.69,2/15/2023,Winter
8821,8822,978,Transfer,375.61,4/24/2023,Spring
8822,8823,4698,Payment,7233.89,1/23/2023,Winter
8823,8824,3922,Transfer,8499.85,4/6/2023,Spring
8824,8825,972,Payment,9912.27,5/24/2024,Spring
8825,8826,1363,Withdrawal,1500.57,5/10/2023,Spring
8826,8827,1289,Deposit,4038.16,3/5/2025,Spring
8827,8828,3687,Payment,9892.85,9/26/2023,Fall
8828,8829,4070,Deposit,4483.52,7/7/2022,Summer
8829,8830,619,Transfer,1975.72,8/23/2024,Summer
8830,8831,1060,Payment,7208.27,9/21/2023,Fall
8831,8832,2482,Withdrawal,7397.91,11/7/2022,Fall
8832,8833,1072,Transfer,9275.65,6/27/2024,Summer
8833,8834,2899,Deposit,2720.78,8/20/2023,Summer
8834,8835,4409,Payment,6890.33,12/29/2023,Winter
8835,8836,3766,Payment,6792.12,12/15/2024,Winter
8836,8837,4557,Deposit,6935.84,10/10/2023,Fall
8837,8838,1434,Withdrawal,3891.97,10/17/2024,Fall
8838,8839,3191,Withdrawal,4255.01,8/26/2023,Summer
8839,8840,687,Withdrawal,559.81,4/7/2025,Spring
8840,8841,986,Payment,1172.53,8/26/2023,Summer
8841,8842,2699,Withdrawal,4722.51,9/23/2022,Fall
8842,8843,1621,Withdrawal,2182.64,9/28/2024,Fall
8843,8844,1094,Deposit,3665.13,10/24/2024,Fall
8844,8845,2455,Withdrawal,4196.03,6/13/2024,Summer
8845,8846,2911,Withdrawal,7040.46,1/17/2024,Winter
8846,8847,1302,Transfer,3666.44,7/26/2022,Summer
8847,8848,3919,Transfer,7145.77,12/11/2022,Winter
8848,8849,1109,Deposit,8081.64,6/29/2024,Summer
8849,8850,2157,Deposit,8770.35,2/15/2023,Winter
8850,8851,1804,Payment,2099.6,3/2/2023,Spring
8851,8852,4007,Transfer,4204.13,3/29/2025,Spring
8852,8853,2860,Deposit,3544.41,11/23/2022,Fall
8853,8854,195,Withdrawal,4026.38,5/14/2022,Spring
8854,8855,3628,Deposit,9296.49,9/21/2022,Fall
8855,8856,2749,Transfer,7724.72,10/29/2022,Fall
8856,8857,217,Transfer,7960,5/27/2024,Spring
8857,8858,1927,Payment,775.37,3/23/2024,Spring
8858,8859,1270,Transfer,2546.42,8/26/2022,Summer
8859,8860,1355,Withdrawal,3988.09,8/23/2023,Summer
8860,8861,648,Transfer,9782.04,2/18/2023,Winter
8861,8862,4592,Payment,6490.78,4/12/2023,Spring
8862,8863,829,Transfer,6039.38,4/28/2025,Spring
8863,8864,2623,Payment,9492.64,11/9/2024,Fall
8864,8865,1148,Deposit,1400.07,5/12/2022,Spring
8865,8866,1990,Withdrawal,7047.39,3/10/2025,Spring
8866,8867,2018,Payment,2830.19,11/24/2024,Fall
8867,8868,3983,Transfer,5877.8,12/31/2024,Winter
8868,8869,4582,Withdrawal,8407.29,1/26/2023,Winter
8869,8870,945,Deposit,741,4/24/2024,Spring
8870,8871,487,Transfer,7848.22,12/29/2024,Winter
8871,8872,3184,Withdrawal,8284.8,6/3/2023,Summer
8872,8873,4636,Deposit,8116.36,6/28/2022,Summer
8873,8874,41,Withdrawal,6386.24,9/15/2022,Fall
8874,8875,1845,Withdrawal,1253.27,6/26/2023,Summer
8875,8876,335,Withdrawal,9050.93,4/25/2025,Spring
8876,8877,899,Withdrawal,8642.51,3/13/2023,Spring
8877,8878,2719,Withdrawal,8112.27,12/28/2022,Winter
8878,8879,1933,Withdrawal,8834.66,3/29/2024,Spring
8879,8880,307,Payment,7541.48,4/23/2025,Spring
8880,8881,4136,Withdrawal,9640.02,1/25/2023,Winter
8881,8882,1161,Deposit,8663.63,9/20/2022,Fall
8882,8883,532,Transfer,6156.16,11/3/2023,Fall
8883,8884,1082,Deposit,5787.98,4/6/2025,Spring
8884,8885,3954,Payment,739.5,11/16/2022,Fall
8885,8886,1217,Transfer,4325.36,5/22/2024,Spring
8886,8887,4162,Withdrawal,605.27,9/23/2022,Fall
8887,8888,2432,Deposit,2060.29,4/15/2023,Spring
8888,8889,4816,Deposit,2048.69,9/11/2023,Fall
8889,8890,3660,Transfer,4590.07,1/18/2024,Winter
8890,8891,3072,Transfer,7415.25,10/23/2023,Fall
8891,8892,4965,Payment,1271.36,4/27/2024,Spring
8892,8893,133,Payment,8413.38,1/21/2024,Winter
8893,8894,1270,Payment,8228.22,9/5/2023,Fall
8894,8895,4139,Deposit,3324.88,10/24/2022,Fall
8895,8896,1267,Payment,1363.97,5/26/2023,Spring
8896,8897,2309,Payment,6396.25,4/11/2023,Spring
8897,8898,3114,Transfer,772.58,3/1/2023,Spring
8898,8899,2832,Payment,1108.3,10/23/2024,Fall
8899,8900,4200,Withdrawal,2438.76,2/24/2025,Winter
8900,8901,1263,Transfer,2749.75,6/18/2024,Summer
8901,8902,4821,Payment,2511.88,11/9/2022,Fall
8902,8903,596,Payment,4069.02,11/23/2023,Fall
8903,8904,2265,Withdrawal,7553.77,11/15/2024,Fall
8904,8905,2431,Deposit,8958.27,3/29/2025,Spring
8905,8906,2819,Transfer,5592.19,4/29/2025,Spring
8906,8907,4715,Withdrawal,5578.96,3/26/2024,Spring
8907,8908,4706,Payment,8788.35,7/21/2022,Summer
8908,8909,3178,Transfer,2135.73,12/25/2022,Winter
8909,8910,3667,Payment,5273.56,1/12/2023,Winter
8910,8911,2658,Payment,8007.65,1/9/2025,Winter
8911,8912,2145,Withdrawal,848.83,10/6/2022,Fall
8912,8913,2729,Deposit,3871.45,7/24/2022,Summer
8913,8914,2160,Deposit,6889.47,3/14/2023,Spring
8914,8915,2764,Withdrawal,6873.4,6/18/2022,Summer
8915,8916,2527,Payment,8559.75,5/13/2024,Spring
8916,8917,3263,Transfer,2815.63,5/21/2024,Spring
8917,8918,772,Deposit,5985.83,1/23/2024,Winter
8918,8919,2500,Payment,6695.07,4/4/2023,Spring
8919,8920,2579,Payment,76.08,5/11/2023,Spring
8920,8921,3800,Transfer,2790.74,11/6/2023,Fall
8921,8922,1657,Payment,4854.93,5/19/2022,Spring
8922,8923,3234,Transfer,6189.11,6/6/2023,Summer
8923,8924,3520,Transfer,9457.05,2/28/2023,Winter
8924,8925,1445,Transfer,3877.47,2/6/2025,Winter
8925,8926,3949,Transfer,1512.44,4/12/2024,Spring
8926,8927,3583,Deposit,5509.37,9/17/2024,Fall
8927,8928,4460,Deposit,6304.85,10/26/2022,Fall
8928,8929,4950,Withdrawal,5161.7,7/9/2024,Summer
8929,8930,3830,Deposit,9770.99,1/5/2024,Winter
8930,8931,3034,Transfer,3279.99,5/14/2023,Spring
8931,8932,4073,Transfer,7057.61,10/20/2023,Fall
8932,8933,321,Payment,1533.12,10/30/2024,Fall
8933,8934,96,Payment,6464.26,10/3/2023,Fall
8934,8935,268,Deposit,5658.47,1/25/2023,Winter
8935,8936,4218,Transfer,6950.9,4/4/2025,Spring
8936,8937,4751,Transfer,740.27,6/7/2023,Summer
8937,8938,3581,Deposit,6443.36,10/19/2024,Fall
8938,8939,4592,Deposit,9263.04,9/11/2022,Fall
8939,8940,1432,Deposit,3116.62,8/27/2022,Summer
8940,8941,3836,Deposit,9861.26,7/9/2022,Summer
8941,8942,4624,Transfer,5513.97,10/10/2024,Fall
8942,8943,4208,Withdrawal,9228.12,9/18/2024,Fall
8943,8944,1128,Payment,1807.82,8/9/2022,Summer
8944,8945,387,Payment,1038.78,9/23/2022,Fall
8945,8946,113,Deposit,5366.18,10/11/2023,Fall
8946,8947,4709,Payment,6432.99,11/10/2023,Fall
8947,8948,3419,Payment,7879.52,2/4/2024,Winter
8948,8949,2067,Transfer,8790.58,9/16/2024,Fall
8949,8950,2654,Transfer,604.45,10/19/2022,Fall
8950,8951,3202,Transfer,2874.55,7/2/2023,Summer
8951,8952,955,Withdrawal,7100.8,4/7/2025,Spring
8952,8953,4843,Deposit,7649.83,12/5/2022,Winter
8953,8954,3475,Deposit,4419.5,8/3/2022,Summer
8954,8955,3933,Deposit,9229.02,4/23/2024,Spring
8955,8956,4406,Deposit,4988.42,7/15/2024,Summer
8956,8957,1474,Deposit,6328.94,10/5/2024,Fall
8957,8958,4343,Transfer,1846.21,7/1/2023,Summer
8958,8959,1405,Deposit,5680.44,7/23/2023,Summer
8959,8960,1281,Payment,8136.83,4/17/2024,Spring
8960,8961,2072,Withdrawal,3616.73,7/12/2022,Summer
8961,8962,2980,Payment,8492.93,8/9/2022,Summer
8962,8963,1900,Transfer,3401.98,2/6/2025,Winter
8963,8964,2058,Payment,1685.37,11/23/2024,Fall
8964,8965,3355,Withdrawal,2301.29,10/8/2024,Fall
8965,8966,671,Transfer,9021.54,9/24/2022,Fall
8966,8967,3314,Deposit,9296.38,2/4/2025,Winter
8967,8968,4779,Withdrawal,9986.83,9/18/2023,Fall
8968,8969,3601,Deposit,5298.34,5/2/2024,Spring
8969,8970,4386,Payment,7472.73,9/18/2024,Fall
8970,8971,2048,Deposit,9424.84,3/28/2023,Spring
8971,8972,1621,Deposit,9287.93,5/17/2023,Spring
8972,8973,1719,Transfer,2616.06,12/27/2023,Winter
8973,8974,1890,Deposit,5682.97,6/12/2024,Summer
8974,8975,409,Payment,5340.75,12/20/2024,Winter
8975,8976,3653,Deposit,7188.35,5/13/2023,Spring
8976,8977,1546,Deposit,2695.08,5/5/2023,Spring
8977,8978,259,Transfer,5058.23,6/25/2024,Summer
8978,8979,3278,Deposit,7174.46,1/21/2024,Winter
8979,8980,1093,Transfer,1193.36,1/17/2024,Winter
8980,8981,4948,Payment,2181.68,7/25/2023,Summer
8981,8982,3814,Payment,1064.05,12/16/2022,Winter
8982,8983,4423,Transfer,1753.13,2/16/2025,Winter
8983,8984,3970,Withdrawal,4294.93,1/11/2024,Winter
8984,8985,2256,Transfer,2889.21,12/24/2024,Winter
8985,8986,660,Withdrawal,2547.78,4/30/2023,Spring
8986,8987,69,Withdrawal,9839.14,8/25/2024,Summer
8987,8988,4899,Withdrawal,3624.54,8/7/2024,Summer
8988,8989,568,Withdrawal,2618.08,8/8/2023,Summer
8989,8990,2051,Deposit,2033.85,7/8/2024,Summer
8990,8991,485,Deposit,5877.59,10/30/2022,Fall
8991,8992,176,Transfer,9743.17,1/24/2025,Winter
8992,8993,1052,Withdrawal,2704.9,8/6/2024,Summer
8993,8994,4407,Transfer,504.91,2/21/2024,Winter
8994,8995,3019,Deposit,9770.26,1/14/2024,Winter
8995,8996,424,Transfer,9342.8,10/31/2024,Fall
8996,8997,1275,Withdrawal,2540.53,8/30/2023,Summer
8997,8998,2463,Withdrawal,5863.43,11/22/2023,Fall
8998,8999,1820,Payment,2634.68,9/10/2022,Fall
8999,9000,823,Deposit,8009.19,6/26/2022,Summer
9000,9001,4610,Deposit,7326.94,9/12/2024,Fall
9001,9002,3916,Transfer,6036.6,7/11/2022,Summer
9002,9003,4447,Withdrawal,3950.98,3/1/2025,Spring
9003,9004,3025,Withdrawal,1102.64,5/12/2023,Spring
9004,9005,1452,Transfer,3196.16,5/29/2022,Spring
9005,9006,1555,Deposit,1598.81,1/10/2024,Winter
9006,9007,3100,Transfer,4674.01,6/11/2024,Summer
9007,9008,1082,Deposit,9291.86,6/16/2023,Summer
9008,9009,3337,Transfer,4206.17,1/9/2024,Winter
9009,9010,2446,Payment,8890.56,5/22/2024,Spring
9010,9011,60,Withdrawal,401.55,11/22/2023,Fall
9011,9012,3824,Transfer,939.82,9/14/2024,Fall
9012,9013,3641,Withdrawal,9150.46,4/12/2025,Spring
9013,9014,1167,Deposit,6869.12,9/19/2024,Fall
9014,9015,953,Transfer,5957.94,3/14/2023,Spring
9015,9016,3342,Deposit,8624.58,7/27/2023,Summer
9016,9017,4281,Payment,7982.22,3/19/2023,Spring
9017,9018,562,Withdrawal,1343.58,2/9/2024,Winter
9018,9019,2546,Payment,8173.07,3/10/2024,Spring
9019,9020,4493,Transfer,7521.07,7/17/2022,Summer
9020,9021,3110,Withdrawal,5665.05,11/7/2022,Fall
9021,9022,154,Payment,2826.2,8/15/2022,Summer
9022,9023,3810,Payment,8654.27,12/3/2022,Winter
9023,9024,2783,Withdrawal,2248.37,3/8/2025,Spring
9024,9025,3239,Transfer,1602.98,6/21/2023,Summer
9025,9026,804,Withdrawal,8052.4,8/11/2022,Summer
9026,9027,23,Payment,2627.45,9/14/2023,Fall
9027,9028,967,Transfer,3239.99,11/12/2024,Fall
9028,9029,533,Payment,487.61,1/13/2023,Winter
9029,9030,2911,Transfer,7889.29,10/19/2022,Fall
9030,9031,2828,Withdrawal,9744.14,8/21/2023,Summer
9031,9032,1416,Transfer,8004,3/1/2025,Spring
9032,9033,2693,Deposit,253.96,6/22/2022,Summer
9033,9034,1311,Withdrawal,938.73,1/29/2024,Winter
9034,9035,1736,Payment,8196.71,3/6/2024,Spring
9035,9036,4193,Transfer,2355.85,4/27/2024,Spring
9036,9037,3114,Deposit,9591.19,12/6/2024,Winter
9037,9038,2402,Transfer,1184.77,5/6/2024,Spring
9038,9039,3728,Deposit,365.11,6/7/2023,Summer
9039,9040,2471,Payment,652.59,1/29/2024,Winter
9040,9041,3330,Deposit,4951.2,6/1/2023,Summer
9041,9042,4660,Deposit,6056.59,6/21/2024,Summer
9042,9043,42,Transfer,1102.72,10/18/2023,Fall
9043,9044,3654,Withdrawal,408.37,7/13/2022,Summer
9044,9045,2629,Transfer,1217.73,4/2/2025,Spring
9045,9046,170,Transfer,6806.8,12/8/2023,Winter
9046,9047,2651,Transfer,6593.09,7/3/2024,Summer
9047,9048,1426,Transfer,8657.79,2/8/2025,Winter
9048,9049,1650,Deposit,7168.08,4/7/2024,Spring
9049,9050,3869,Payment,6991.4,5/12/2022,Spring
9050,9051,2603,Withdrawal,3573.3,12/17/2022,Winter
9051,9052,3822,Transfer,7412.79,4/28/2023,Spring
9052,9053,1332,Payment,1502.65,5/31/2022,Spring
9053,9054,2704,Payment,1683.45,6/6/2024,Summer
9054,9055,3840,Transfer,5976.83,11/26/2023,Fall
9055,9056,789,Payment,7517.91,9/25/2022,Fall
9056,9057,2193,Payment,2404.58,10/8/2022,Fall
9057,9058,3181,Transfer,2190.47,5/14/2022,Spring
9058,9059,523,Withdrawal,6532.78,7/1/2022,Summer
9059,9060,1854,Transfer,7356.19,7/24/2022,Summer
9060,9061,25,Payment,3442.48,2/20/2024,Winter
9061,9062,769,Payment,68.92,5/7/2025,Spring
9062,9063,1253,Deposit,2746.07,2/21/2024,Winter
9063,9064,4886,Payment,8501.99,8/21/2024,Summer
9064,9065,280,Payment,4034.35,11/5/2023,Fall
9065,9066,3513,Payment,494.39,8/29/2023,Summer
9066,9067,328,Deposit,1029.51,4/25/2024,Spring
9067,9068,1551,Payment,9263.91,8/14/2024,Summer
9068,9069,4249,Payment,3195.11,8/3/2023,Summer
9069,9070,103,Deposit,1526.71,11/15/2022,Fall
9070,9071,3064,Transfer,9325.27,12/3/2023,Winter
9071,9072,2023,Withdrawal,8430.29,7/1/2022,Summer
9072,9073,2729,Payment,4862.41,9/21/2024,Fall
9073,9074,2058,Payment,9643.6,11/1/2022,Fall
9074,9075,2957,Withdrawal,7394.97,12/27/2023,Winter
9075,9076,1394,Payment,3979.26,6/17/2022,Summer
9076,9077,2168,Transfer,5541.48,2/10/2025,Winter
9077,9078,832,Transfer,8333.5,2/7/2024,Winter
9078,9079,1865,Transfer,2122.49,5/18/2022,Spring
9079,9080,955,Deposit,7899.32,1/23/2023,Winter
9080,9081,245,Transfer,1950.58,9/5/2022,Fall
9081,9082,3532,Deposit,4370.99,8/26/2024,Summer
9082,9083,2377,Deposit,8193.16,1/20/2023,Winter
9083,9084,4796,Payment,7104.67,2/13/2024,Winter
9084,9085,4391,Transfer,2437.47,10/18/2024,Fall
9085,9086,4283,Payment,4410.28,2/28/2025,Winter
9086,9087,4928,Withdrawal,3037.3,5/26/2022,Spring
9087,9088,4985,Payment,98.85,3/1/2024,Spring
9088,9089,4179,Payment,8216.07,3/1/2024,Spring
9089,9090,805,Withdrawal,3885.49,7/29/2022,Summer
9090,9091,3366,Transfer,1491.05,4/2/2024,Spring
9091,9092,4389,Deposit,2227.33,3/3/2023,Spring
9092,9093,3414,Deposit,106.35,2/22/2024,Winter
9093,9094,2128,Payment,7391.41,1/10/2025,Winter
9094,9095,1802,Withdrawal,789.22,6/24/2024,Summer
9095,9096,4373,Deposit,9851.84,11/9/2023,Fall
9096,9097,1454,Deposit,9153.49,8/19/2023,Summer
9097,9098,3532,Deposit,4674.89,6/24/2023,Summer
9098,9099,311,Withdrawal,8861.11,7/24/2024,Summer
9099,9100,2840,Deposit,8264.48,2/24/2024,Winter
9100,9101,3809,Deposit,7248.79,7/16/2023,Summer
9101,9102,3739,Withdrawal,5320.81,10/3/2023,Fall
9102,9103,342,Deposit,3700.23,1/18/2025,Winter
9103,9104,490,Payment,8030.13,1/10/2023,Winter
9104,9105,1695,Deposit,6239.72,9/5/2024,Fall
9105,9106,4259,Withdrawal,683.29,12/19/2024,Winter
9106,9107,1019,Payment,7111.8,8/2/2023,Summer
9107,9108,452,Deposit,5111.85,4/2/2025,Spring
9108,9109,4827,Transfer,8394.12,7/24/2024,Summer
9109,9110,3586,Withdrawal,8798.62,12/15/2024,Winter
9110,9111,94,Payment,3710.04,11/26/2024,Fall
9111,9112,3410,Deposit,4696.66,6/1/2022,Summer
9112,9113,963,Withdrawal,5807.34,10/8/2023,Fall
9113,9114,1226,Withdrawal,9352.45,9/8/2023,Fall
9114,9115,1209,Transfer,3432.12,9/14/2022,Fall
9115,9116,78,Withdrawal,7600.4,8/15/2023,Summer
9116,9117,4889,Transfer,881.63,4/30/2025,Spring
9117,9118,2288,Withdrawal,6590.18,7/15/2023,Summer
9118,9119,1724,Withdrawal,6289.34,6/20/2022,Summer
9119,9120,4621,Withdrawal,2449.77,4/14/2023,Spring
9120,9121,624,Deposit,4359.29,7/30/2022,Summer
9121,9122,3961,Withdrawal,9322.04,12/12/2023,Winter
9122,9123,686,Deposit,6636.43,9/21/2024,Fall
9123,9124,176,Payment,5793.93,6/8/2024,Summer
9124,9125,546,Deposit,3357.94,10/15/2023,Fall
9125,9126,4756,Transfer,3703.96,11/14/2024,Fall
9126,9127,4679,Payment,4293.56,1/7/2024,Winter
9127,9128,507,Deposit,8572.46,8/9/2024,Summer
9128,9129,4184,Deposit,4429.88,2/16/2025,Winter
9129,9130,4809,Payment,6322.93,2/24/2024,Winter
9130,9131,2955,Transfer,6674.69,7/2/2022,Summer
9131,9132,4788,Deposit,9450.72,5/7/2024,Spring
9132,9133,977,Transfer,4461.66,11/2/2023,Fall
9133,9134,4044,Payment,3704.4,2/23/2025,Winter
9134,9135,1742,Deposit,1417.1,9/12/2022,Fall
9135,9136,4377,Withdrawal,4492.3,9/9/2022,Fall
9136,9137,962,Deposit,6840.95,3/12/2023,Spring
9137,9138,3539,Payment,475.27,9/3/2023,Fall
9138,9139,2085,Payment,8796.78,5/11/2023,Spring
9139,9140,1722,Transfer,3770.72,5/24/2023,Spring
9140,9141,1496,Transfer,1561.44,4/12/2025,Spring
9141,9142,4863,Transfer,91.15,6/1/2023,Summer
9142,9143,3364,Payment,3608.28,2/10/2025,Winter
9143,9144,786,Payment,2308.13,9/19/2024,Fall
9144,9145,1520,Withdrawal,7926.31,12/17/2024,Winter
9145,9146,4241,Payment,2914.9,2/13/2023,Winter
9146,9147,2427,Deposit,6858.9,12/11/2022,Winter
9147,9148,704,Payment,3342.29,11/1/2023,Fall
9148,9149,4562,Payment,9832.11,11/24/2024,Fall
9149,9150,3943,Payment,4756.36,6/8/2022,Summer
9150,9151,1730,Withdrawal,2580.91,9/11/2022,Fall
9151,9152,67,Deposit,5459.08,10/4/2024,Fall
9152,9153,4666,Transfer,4902.67,12/29/2023,Winter
9153,9154,1667,Withdrawal,5884.03,7/17/2024,Summer
9154,9155,4832,Payment,1270.19,5/15/2022,Spring
9155,9156,2048,Deposit,5578.73,8/16/2022,Summer
9156,9157,72,Transfer,4252.65,11/23/2024,Fall
9157,9158,4907,Withdrawal,2759.43,2/24/2024,Winter
9158,9159,648,Withdrawal,7692.72,5/4/2023,Spring
9159,9160,3749,Payment,5886.77,1/18/2023,Winter
9160,9161,4990,Withdrawal,9104.21,11/5/2024,Fall
9161,9162,2718,Transfer,5238.7,9/14/2022,Fall
9162,9163,1712,Deposit,2220.76,3/23/2025,Spring
9163,9164,1390,Payment,3884.15,6/13/2023,Summer
9164,9165,1846,Deposit,8368.44,4/2/2025,Spring
9165,9166,3079,Transfer,6629.39,10/5/2024,Fall
9166,9167,2912,Withdrawal,5267.5,6/26/2023,Summer
9167,9168,3115,Transfer,8923.52,7/12/2022,Summer
9168,9169,3549,Deposit,5328.77,4/12/2025,Spring
9169,9170,2806,Withdrawal,7308.38,12/10/2023,Winter
9170,9171,4057,Withdrawal,2375.18,11/29/2023,Fall
9171,9172,4174,Withdrawal,1780.38,11/30/2023,Fall
9172,9173,412,Deposit,8455.25,12/11/2024,Winter
9173,9174,1374,Transfer,468.6,4/10/2024,Spring
9174,9175,1832,Deposit,1549.77,8/5/2022,Summer
9175,9176,3437,Transfer,1326.37,12/25/2024,Winter
9176,9177,3369,Deposit,8335.86,6/14/2024,Summer
9177,9178,2932,Withdrawal,3884.64,11/10/2023,Fall
9178,9179,385,Deposit,6069.07,7/7/2023,Summer
9179,9180,3298,Payment,5995.55,9/21/2022,Fall
9180,9181,3184,Withdrawal,1295.39,10/29/2023,Fall
9181,9182,3339,Transfer,2475.33,9/29/2022,Fall
9182,9183,3936,Transfer,7661.68,1/20/2023,Winter
9183,9184,1017,Transfer,2796.49,1/30/2023,Winter
9184,9185,4765,Deposit,5962.98,6/12/2023,Summer
